"Rank","Time","Wind","Name","Country","Birthdate","City","Date"
1395,11.06,"+1.5","Ivet Lalova-Collio","BUL","18.05.84","London","03.08.2012"
1395,11.06,"0.0","Kelly-Ann Baptiste","TTO","14.10.86","Kingston","04.05.2013"
1395,11.06,"+1.1","Mariya Ryemyen","UKR","02.08.87","Yalta","05.06.2013"
1395,11.06,"+1.6","Michelle-Lee Ahye","TTO","10.04.92","Port of Spain","22.06.2013"
1395,11.06,"-0.1","Alexandra Anderson","USA","28.01.87","Zagreb","03.09.2013"
1395,11.06,"-0.6","Murielle Ahour&eacute;","CIV","23.08.87","Abidjan","26.04.2014"
1395,11.06,"-1.0","Blessing Okagbare","NGR","10.09.88","Calabar","19.06.2014"
1395,11.06,"+1.1","Natasha Morrison","JAM","17.11.92","Kingston","27.06.2014"
1395,11.06,"-0.7","Blessing Okagbare","NGR","10.09.88","Z&uuml;rich","28.08.2014"
1395,11.06,"+0.2","Shalonda Solomon","USA","19.12.85","Gainesville","24.04.2015"
1395,11.06,"+1.5","Jeneba Tarmoh","USA","27.09.89","Eugene","30.05.2015"
1395,11.06,"+1.8","Lekeisha Lawson","USA","03.06.87","Eugene","25.06.2015"
1395,11.06,"+0.4","Veronica Campbell-Brown","JAM","16.05.82","Kingston","26.06.2015"
1395,11.06,"+0.2","Marie-Jos&eacute;e Ta Lou","CIV","18.11.88","Saint-Denis","04.07.2015"
1395,11.06,"+1.7","Carina Horn","RSA","09.03.89","Madrid","11.07.2015"
1395,11.06,"+0.1","Dina Asher-Smith","GBR","04.12.95","London","25.07.2015"
1395,11.06,"+0.5","Sherone Simpson","JAM","12.08.84","Beijing","24.08.2015"
1395,11.06,"+0.1","Elaine Thompson","JAM","28.06.92","Z&uuml;rich","03.09.2015"
1395,11.06,"-1.4","Tori Bowie","USA","27.08.90","Z&uuml;rich","03.09.2015"
1395,11.06,"+1.5","Desir&egrave;e Henry","GBR","26.08.95","Azusa","15.04.2016"
1395,11.06,"+0.4","Murielle Ahour&eacute;","CIV","23.08.87","Gainesville","22.04.2016"
1395,11.06,"-0.1","Murielle Ahour&eacute;","CIV","23.08.87","Beijing","18.05.2016"
1395,11.06,"-0.7","Shelly-Ann Fraser-Pryce","JAM","27.12.86","London","23.07.2016"
1545,11.07,"-0.2","Renate Stecher","GDR","12.05.50","M&uuml;nchen","02.09.1972"
1545,11.07,"+1.8","Renate Stecher","GDR","12.05.50","Dresden","20.07.1973"
1545,11.07,"+1.0","Marlies G&ouml;hr","GDR","21.03.58","Helsinki","13.08.1977"
1545,11.07,"+0.8","Evelyn Ashford","USA","15.04.57","San Juan","08.07.1979"
1545,11.07,"-1.0","Marlies G&ouml;hr","GDR","21.03.58","Potsdam","13.07.1980"
1545,11.07,"+1.0","Marlies G&ouml;hr","GDR","21.03.58","Moskva","26.07.1980"
1545,11.07,"+2.0","Merlene Ottey","JAM","10.05.60","Austin","29.05.1981"
1545,11.07,"0.0","Evelyn Ashford","USA","15.04.57","Sacramento","20.06.1981"
1545,11.07,"+0.4","Evelyn Ashford","USA","15.04.57","Bruxelles","28.08.1981"
1545,11.07,"+0.5","Merlene Ottey","JAM","10.05.60","Lincoln","06.05.1983"
1545,11.07,"+1.7","Anelia Nuneva","BUL","30.06.62","Berlin","08.06.1983"
1545,11.07,"-1.2","Marlies G&ouml;hr","GDR","21.03.58","Leipzig","27.07.1983"
1545,11.07,"+0.9","Alice Brown","USA","20.09.60","Baton Rouge","28.07.1985"
1545,11.07,"-1.0","Marina Zhirova","RUS","06.06.63","Leningrad","02.08.1985"
1545,11.07,"-0.5","Merlene Ottey","JAM","10.05.60","Berlin","23.08.1985"
1545,11.07,"-0.5","Marina Zhirova","RUS","06.06.63","Berlin","23.08.1985"
1545,11.07,"-0.5","Florence Griffith-Joyner","USA","21.12.59","Berlin","23.08.1985"
1545,11.07,"+0.3","Merlene Ottey","JAM","10.05.60","Berlin","30.08.1985"
1545,11.07,"+1.6","Merlene Ottey","JAM","10.05.60","Berlin","15.08.1986"
1545,11.07,"+1.3","Merlene Ottey","JAM","10.05.60","Irvine","14.06.1987"
1545,11.07,"-0.5","Marlies G&ouml;hr","GDR","21.03.58","Karl-Marx-Stadt","20.06.1987"
1545,11.07,"0.0","Juliet Cuthbert","JAM","09.04.64","K&ouml;ln","16.08.1987"
1545,11.07,"+0.7","Natalya Voronova","RUS","09.07.65","Moskva","21.08.1987"
1545,11.07,"+0.7","Diane Williams","USA","14.12.60","Roma","30.08.1987"
1545,11.07,"+0.7","Angela Bailey","CAN","28.02.62","Roma","30.08.1987"
1545,11.07,"-0.5","Diane Williams","USA","14.12.60","Roma","30.08.1987"
1545,11.07,"+1.8","Galina Malchugina","RUS","17.12.62","Leningrad","11.06.1988"
1545,11.07,"+1.7","Silke M&ouml;ller","GER","20.06.64","Rostock","25.06.1988"
1545,11.07,"0.0","Marlies G&ouml;hr","GDR","21.03.58","Rostock","25.06.1988"
1545,11.07,"0.0","Silke M&ouml;ller","GER","20.06.64","Rostock","25.06.1988"
1545,11.07,"0.0","Dawn Sowell","USA","27.03.66","Provo","01.06.1989"
1545,11.07,"+0.2","Sheila Echols","USA","02.10.64","London","14.07.1989"
1545,11.07,"-0.7","Merlene Ottey","JAM","10.05.60","Z&uuml;rich","16.08.1989"
1545,11.07,"+0.6","Merlene Ottey","JAM","10.05.60","Rieti","03.09.1989"
1545,11.07,"0.0","Katrin Krabbe","GER","22.11.69","Split","27.08.1990"
1545,11.07,"+1.5","Evelyn Ashford","USA","15.04.57","Rieti","09.09.1990"
1545,11.07,"+0.6","Mary Onyali","NGR","03.02.68","Neubrandenburg","21.06.1991"
1545,11.07,"+0.6","Carlette Guidry","USA","04.09.68","Roma","17.07.1991"
1545,11.07,"-0.2","Evelyn Ashford","USA","15.04.57","Jena","28.05.1992"
1545,11.07,"+2.0","Olga Bogoslovskaya","RUS","20.05.64","Moskva","22.06.1992"
1545,11.07,"-2.9","Merlene Ottey","JAM","10.05.60","Barcelona","01.08.1992"
1545,11.07,"+0.7","Gwen Torrence","USA","12.06.65","S&atilde;o Paulo","21.05.1994"
1545,11.07,"+1.8","Cheryl Taplin","USA","02.09.72","Baton Rouge","25.05.1994"
1545,11.07,"+1.4","Mary Onyali","NGR","03.02.68","Lausanne","06.07.1994"
1545,11.07,"0.0","Irina Privalova","RUS","12.11.68","Bruxelles","19.08.1994"
1545,11.07,"+0.9","Carlette Guidry","USA","04.09.68","G&ouml;teborg","06.08.1995"
1545,11.07,"+0.9","Zhanna Block","UKR","06.07.72","G&ouml;teborg","06.08.1995"
1545,11.07,"-0.2","Merlene Ottey","JAM","10.05.60","Madrid","12.06.1996"
1545,11.07,"+1.1","Carlette Guidry","USA","04.09.68","Atlanta","15.06.1996"
1545,11.07,"-0.3","Zhanna Block","UKR","06.07.72","Lausanne","03.07.1996"
1545,11.07,"+1.3","Chryste Gaines","USA","14.09.70","Oslo","05.07.1996"
1545,11.07,"+0.4","Marina Trandenkova","RUS","07.01.67","Atlanta","27.07.1996"
1545,11.07,"-0.1","Natalya Voronova","RUS","09.07.65","Atlanta","27.07.1996"
1545,11.07,"-0.1","Chandra Sturrup","BAH","12.09.71","Atlanta","27.07.1996"
1545,11.07,"-0.1","Juliet Cuthbert","JAM","09.04.64","Atlanta","27.07.1996"
1545,11.07,"-0.1","Gwen Torrence","USA","12.06.65","Berlin","30.08.1996"
1545,11.07,"+0.5","Zhanna Block","UKR","06.07.72","Lausanne","02.07.1997"
1545,11.07,"0.0","Gwen Torrence","USA","12.06.65","Stuttgart","13.07.1997"
1545,11.07,"+1.4","Christy Opara","NGR","02.05.70","Gladbeck","23.07.1997"
1545,11.07,"+0.1","Inger Miller","USA","12.06.72","Ath&iacute;nai","02.08.1997"
1545,11.07,"-1.2","Sevatheda Fynes","BAH","17.10.74","Z&uuml;rich","13.08.1997"
1545,11.07,"+0.4","Liu Xiaomei","CHN","11.01.72","Shanghai","17.10.1997"
1545,11.07,"+0.7","Inger Miller","USA","12.06.72","Ad-Dawhah","07.05.1998"
1545,11.07,"+1.9","Pauline Davis-Thompson","BAH","09.07.66","Nassau","20.06.1998"
1545,11.07,"+0.6","Inger Miller","USA","12.06.72","Roma","14.07.1998"
1545,11.07,"+0.3","Merlene Ottey","JAM","10.05.60","Cuxhaven","22.07.1998"
1545,11.07,"-0.9","Zhanna Block","UKR","06.07.72","Z&uuml;rich","12.08.1998"
1545,11.07,"+2.0","Melanie Paschke","GER","29.06.70","Budapest","19.08.1998"
1545,11.07,"+0.2","Sevatheda Fynes","BAH","17.10.74","Berlin","01.09.1998"
1545,11.07,"+1.2","Marion Jones","USA","12.10.75","Durham","03.04.1999"
1545,11.07,"0.0","Merlene Ottey","JAM","10.05.60","Kassel","23.06.1999"
1545,11.07,"+0.7","Inger Miller","USA","12.06.72","Eugene","25.06.1999"
1545,11.07,"-0.7","Chandra Sturrup","BAH","12.09.71","Osaka","13.05.2000"
1545,11.07,"+1.3","Zhanna Block","UKR","06.07.72","Hani&aacute;","14.06.2000"
1545,11.07,"+0.1","Torri Edwards","USA","31.01.77","Z&uuml;rich","11.08.2000"
1545,11.07,"+0.1","Tayna Lawrence","JAM","17.09.75","Berlin","01.09.2000"
1545,11.07,"0.0","Zhanna Block","UKR","06.07.72","Poznan","08.06.2001"
1545,11.07,"+1.5","Sevatheda Fynes","BAH","17.10.74","Manchester","27.07.2002"
1545,11.07,"+0.3","Ekater&iacute;ni Th&aacute;nou","GRE","01.02.75","M&uuml;nchen","06.08.2002"
1545,11.07,"-1.3","Christine Arron","FRA","13.09.73","Firenze","21.06.2003"
1545,11.07,"+0.9","Aleen Bailey","JAM","25.11.80","Saint-Denis","24.08.2003"
1545,11.07,"-0.7","Debbie Ferguson-McKenzie","BAH","16.01.76","Z&uuml;rich","06.08.2004"
1545,11.07,"-0.1","Sherone Simpson","JAM","12.08.84","Ath&iacute;nai","21.08.2004"
1545,11.07,"+1.6","Geraldine Pillay","RSA","25.08.77","Durban","16.04.2005"
1545,11.07,"+0.8","Aleen Bailey","JAM","25.11.80","Kingston","07.05.2005"
1545,11.07,"+1.1","Sherone Simpson","JAM","12.08.84","Ostrava","09.06.2005"
1545,11.07,"-0.2","Chandra Sturrup","BAH","12.09.71","Monaco","09.09.2005"
1545,11.07,"+1.1","Torri Edwards","USA","31.01.77","Lausanne","11.07.2006"
1545,11.07,"-0.2","Allyson Felix","USA","18.11.85","Stuttgart","10.09.2006"
1545,11.07,"+1.6","Veronica Campbell-Brown","JAM","16.05.82","Kingston","05.05.2007"
1545,11.07,"-2.1","Tezdzhan Naimova","BUL","01.05.87","Sofia","04.07.2007"
1545,11.07,"0.0","Veronica Campbell-Brown","JAM","16.05.82","Lausanne","10.07.2007"
1545,11.07,"+1.3","Carmelita Jeter","USA","24.11.79","Osaka","26.08.2007"
1545,11.07,"+1.3","Carmelita Jeter","USA","24.11.79","Eugene","08.06.2008"
1545,11.07,"+0.7","Bianca Knight","USA","02.01.89","Eugene","27.06.2008"
1545,11.07,"+1.8","Me'Lisa Barber","USA","04.10.80","Eugene","28.06.2008"
1545,11.07,"+1.8","Alexandra Anderson","USA","28.01.87","Eugene","28.06.2008"
1545,11.07,"0.0","Marshevet Hooker","USA","25.09.84","London","26.07.2008"
1545,11.07,"+0.4","Lauryn Williams","USA","11.09.83","Beijing","16.08.2008"
1545,11.07,"0.0","Muna Lee","USA","30.10.81","Beijing","17.08.2008"
1545,11.07,"+1.4","Alexandra Anderson","USA","28.01.87","Norman","29.05.2009"
1545,11.07,"+1.3","Aleen Bailey","JAM","25.11.80","New York City","30.05.2009"
1545,11.07,"-0.1","Kelly-Ann Baptiste","TTO","14.10.86","Berlin","17.08.2009"
1545,11.07,"-0.9","Carmelita Jeter","USA","24.11.79","Gateshead","31.08.2009"
1545,11.07,"+1.9","Sherone Simpson","JAM","12.08.84","Kingston","07.05.2011"
1545,11.07,"+1.9","Kerron Stewart","JAM","16.04.84","Kingston","07.05.2011"
1545,11.07,"-0.7","Carmelita Jeter","USA","24.11.79","Eugene","24.06.2011"
1545,11.07,"+0.9","Sheniqua Ferguson","BAH","24.11.89","Auburn","21.04.2012"
1545,11.07,"-0.1","Allyson Felix","USA","18.11.85","New York City","09.06.2012"
1545,11.07,"-0.1","Kelly-Ann Baptiste","TTO","14.10.86","New York City","09.06.2012"
1545,11.07,"+0.9","Carmelita Jeter","USA","24.11.79","Eugene","23.06.2012"
1545,11.07,"+0.9","Jeneba Tarmoh","USA","27.09.89","Eugene","23.06.2012"
1545,11.07,"+0.9","Allyson Felix","USA","18.11.85","Eugene","23.06.2012"
1545,11.07,"+0.4","Myriam Soumar&eacute;","FRA","29.10.86","London","03.08.2012"
1545,11.07,"-0.6","Carmelita Jeter","USA","24.11.79","Zagreb","04.09.2012"
1545,11.07,"-0.5","Carrie Russel","JAM","18.10.90","Kingston","13.04.2013"
1545,11.07,"+1.2","Mandy White","USA","23.10.88","Walnut","20.04.2013"
1545,11.07,"0.0","Ana Cl&aacute;udia Lemos Silva","BRA","06.11.88","S&atilde;o Paulo","06.06.2013"
1545,11.07,"+1.2","Mariya Ryemyen","UKR","02.08.87","Oslo","13.06.2013"
1545,11.07,"+2.0","Muna Lee","USA","30.10.81","Des Moines","21.06.2013"
1545,11.07,"+0.9","Schillonie Calvert","JAM","27.07.88","Kingston","21.06.2013"
1545,11.07,"+2.0","Charonda Williams","USA","27.03.87","Des Moines","21.06.2013"
1545,11.07,"0.0","Carmelita Jeter","USA","24.11.79","Budapest","10.07.2013"
1545,11.07,"+1.5","Alexandra Anderson","USA","28.01.87","Madrid","13.07.2013"
1545,11.07,"-0.1","Tori Bowie","USA","27.08.90","New York City","14.06.2014"
1545,11.07,"+2.0","Lekeisha Lawson","USA","03.06.87","Sacramento","27.06.2014"
1545,11.07,"+0.9","Tianna Bartoletta","USA","30.08.85","Glasgow","12.07.2014"
1545,11.07,"+0.3","Kerron Stewart","JAM","16.04.84","Glasgow","28.07.2014"
1545,11.07,"+2.0","Ana Cl&aacute;udia Lemos Silva","BRA","06.11.88","Azusa","17.04.2015"
1545,11.07,"+0.9","Tori Bowie","USA","27.08.90","Shanghai","17.05.2015"
1545,11.07,"+1.7","Elaine Thompson","JAM","28.06.92","Madrid","11.07.2015"
1545,11.07,"0.0","Tianna Bartoletta","USA","30.08.85","Bellinzona","21.07.2015"
1545,11.07,"-1.3","Blessing Okagbare","NGR","10.09.88","Beijing","23.08.2015"
1545,11.07,"+0.9","Ros&acirc;ngela Santos","BRA","20.12.90","Beijing","24.08.2015"
1545,11.07,"0.0","Marie-Jos&eacute;e Ta Lou","CIV","18.11.88","Brazzaville","13.09.2015"
1545,11.07,"+1.9","Morolake Akinosun","USA","17.05.94","Austin","02.04.2016"
1545,11.07,"0.0","Elaine Thompson","JAM","28.06.92","Kingston","09.04.2016"
1545,11.07,"+1.2","Michelle-Lee Ahye","TTO","10.04.92","Herzogenaurach","14.05.2016"
1545,11.07,"+0.6","Christania Williams","JAM","17.10.94","Kingston","21.05.2016"
1545,11.07,"-1.3","Elaine Thompson","JAM","28.06.92","Rabat","22.05.2016"
1545,11.07,"+0.8","Tianna Bartoletta","USA","30.08.85","Birmingham","05.06.2016"
1545,11.07,"+0.8","Desir&egrave;e Henry","GBR","26.08.95","Birmingham","05.06.2016"
1545,11.07,"+1.5","Lekeisha Lawson","USA","03.06.87","Boston","18.06.2016"
1545,11.07,"+2.0","Carina Horn","RSA","09.03.89","Durban","23.06.2016"
1545,11.07,"+1.0","Semoy Hackett","TTO","27.11.88","Port of Spain","25.06.2016"
1545,11.07,"+1.0","Kelly-Ann Baptiste","TTO","14.10.86","Port of Spain","25.06.2016"
1545,11.07,"+1.8","Barbara Pierre","USA","28.04.87","Eugene","02.07.2016"
1545,11.07,"+0.9","Candace Hill","USA","11.02.99","Bydgoszcz","21.07.2016"
1545,11.07,"-1.3","Dina Asher-Smith","GBR","04.12.95","London","23.07.2016"
1696,11.08,"+1.2","Wyomia Tyus","USA","29.08.45","Ciudad de M&eacute;xico","15.10.1968"
1696,11.08,"+2.0","Brenda Morehead","USA","05.10.57","Eugene","21.06.1976"
1696,11.08,"0.0","Annegret Richter","FRG","13.10.50","Montr&eacute;al","25.07.1976"
1696,11.08,"+2.0","Ingrid Auerswald","GDR","02.09.57","Dresden","24.05.1980"
1696,11.08,"-1.0","Evelyn Ashford","USA","15.04.57","Z&uuml;rich","18.08.1982"
1696,11.08,"+0.2","Marlies G&ouml;hr","GDR","21.03.58","Potsdam","27.08.1982"
1696,11.08,"+1.5","Angela Bailey","CAN","28.02.62","Tokyo","24.09.1982"
1696,11.08,"+1.3","Alice Brown","USA","20.09.60","Los Angeles","25.06.1983"
1696,11.08,"+0.6","Silke M&ouml;ller","GER","20.06.64","Berlin","31.07.1983"
1696,11.08,"-0.6","Marita Koch","GDR","18.02.57","Helsinki","08.08.1983"
1696,11.08,"+1.6","Diane Williams","USA","14.12.60","Z&uuml;rich","22.08.1984"
1696,11.08,"+0.9","Valerie Brisco","USA","06.07.60","Koblenz","29.08.1984"
1696,11.08,"+0.8","Silke M&ouml;ller","GER","20.06.64","Tallinn","21.06.1986"
1696,11.08,"-0.1","Jeanette Bolden","USA","26.01.60","Z&uuml;rich","13.08.1986"
1696,11.08,"+1.2","Anelia Nuneva","BUL","30.06.62","Stuttgart","27.08.1986"
1696,11.08,"+0.8","Nelli Cooman","NED","06.06.64","Stuttgart","27.08.1986"
1696,11.08,"0.0","Evelyn Ashford","USA","15.04.57","Catania","19.09.1986"
1696,11.08,"0.0","Marina Molokova","RUS","24.08.62","Sochi","16.05.1987"
1696,11.08,"0.0","Silke M&ouml;ller","GER","20.06.64","Potsdam","05.06.1987"
1696,11.08,"+1.3","Pam Marshall","USA","16.08.60","San Jos&eacute;","25.06.1987"
1696,11.08,"+1.8","Gail Devers","USA","19.11.66","San Jos&eacute;","27.06.1987"
1696,11.08,"-0.4","Anelia Nuneva","BUL","30.06.62","Praha","27.06.1987"
1696,11.08,"+0.1","Angela Bailey","CAN","28.02.62","Ottawa","01.08.1987"
1696,11.08,"+0.7","Angela Bailey","CAN","28.02.62","Berlin","21.08.1987"
1696,11.08,"-0.3","Heike Drechsler","GER","16.12.64","Roma","29.08.1987"
1696,11.08,"0.0","Merlene Ottey","JAM","10.05.60","Sevilla","01.06.1988"
1696,11.08,"+1.4","Natalya Voronova","RUS","09.07.65","Leningrad","11.06.1988"
1696,11.08,"+1.8","Lyudmila Kondratyeva","RUS","11.04.58","Leningrad","11.06.1988"
1696,11.08,"0.0","Maya Azarashvili","GEO","06.04.64","Kiev","14.08.1988"
1696,11.08,"+1.6","Nelli Cooman","NED","06.06.64","Seoul","24.09.1988"
1696,11.08,"+1.4","Evette de Klerk","RSA","21.08.65","Bloemfontein","27.04.1990"
1696,11.08,"-1.5","Merlene Ottey","JAM","10.05.60","Saint-Denis","22.06.1990"
1696,11.08,"+0.3","Beatrice Utondu","NGR","23.11.69","Lagos","02.08.1991"
1696,11.08,"-0.1","Evelyn Ashford","USA","15.04.57","Tokyo","27.08.1991"
1696,11.08,"-0.2","Gwen Torrence","USA","12.06.65","Barcelona","20.09.1991"
1696,11.08,"+2.0","Marina Trandenkova","RUS","07.01.67","Moskva","22.06.1992"
1696,11.08,"-2.9","Irina Privalova","RUS","12.11.68","Barcelona","01.08.1992"
1696,11.08,"+2.0","Zhanna Block","UKR","06.07.72","Odessa","21.05.1993"
1696,11.08,"-0.3","Irina Privalova","RUS","12.11.68","Roma","26.06.1993"
1696,11.08,"+1.9","Zhanna Block","UKR","06.07.72","Stockholm","12.07.1994"
1696,11.08,"+2.0","Melanie Paschke","GER","29.06.70","Villeneuve d'Ascq","24.06.1995"
1696,11.08,"+0.8","Zhanna Block","UKR","06.07.72","Paris","03.07.1995"
1696,11.08,"+1.9","Carlette Guidry","USA","04.09.68","Lausanne","05.07.1995"
1696,11.08,"+1.8","Dannette Young","USA","06.10.64","Eugene","26.05.1996"
1696,11.08,"+0.6","Irina Privalova","RUS","12.11.68","Moskva","07.06.1996"
1696,11.08,"+0.8","Irina Privalova","RUS","12.11.68","Sankt Peterburg","02.07.1996"
1696,11.08,"0.0","Mary Onyali","NGR","03.02.68","Atlanta","26.07.1996"
1696,11.08,"+1.3","Juliet Cuthbert","JAM","09.04.64","Milano","07.09.1996"
1696,11.08,"-0.7","Zhanna Block","UKR","06.07.72","Luzern","24.06.1997"
1696,11.08,"0.0","Gail Devers","USA","19.11.66","Oslo","04.07.1997"
1696,11.08,"-0.1","Merlene Ottey","JAM","10.05.60","Ath&iacute;nai","03.08.1997"
1696,11.08,"+0.6","Sevatheda Fynes","BAH","17.10.74","Rio de Janeiro","03.05.1998"
1696,11.08,"+0.4","Zhanna Block","UKR","06.07.72","Belaya Cerkov","26.06.1998"
1696,11.08,"-0.5","Chryste Gaines","USA","14.09.70","Oslo","09.07.1998"
1696,11.08,"+1.4","Philomina Mensah","CAN","11.05.75","Montr&eacute;al","01.08.1998"
1696,11.08,"+1.1","Beverly McDonald","JAM","15.02.70","Stockholm","05.08.1998"
1696,11.08,"-1.1","Endurance Ojokolo","NGR","29.09.75","Dakar","19.08.1998"
1696,11.08,"+1.1","Zhanna Block","UKR","06.07.72","Johannesburg","12.09.1998"
1696,11.08,"+1.1","LaTasha Jenkins","USA","19.12.77","Boise","04.06.1999"
1696,11.08,"-1.2","Sevatheda Fynes","BAH","17.10.74","Zagreb","05.07.1999"
1696,11.08,"-0.6","Christine Arron","FRA","13.09.73","Nice","17.07.1999"
1696,11.08,"-0.9","Christine Arron","FRA","13.09.73","Montauban","07.08.1999"
1696,11.08,"+1.7","Debbie Ferguson-McKenzie","BAH","16.01.76","Ath&iacute;nai","28.06.2000"
1696,11.08,"+0.9","Inger Miller","USA","12.06.72","Ath&iacute;nai","28.06.2000"
1696,11.08,"+1.0","Torri Edwards","USA","31.01.77","Roma","30.06.2000"
1696,11.08,"-1.3","Sevatheda Fynes","BAH","17.10.74","Bruxelles","25.08.2000"
1696,11.08,"+0.3","Merlene Ottey","JAM","10.05.60","Sydney","22.09.2000"
1696,11.08,"+0.3","Zhanna Block","UKR","06.07.72","Sydney","22.09.2000"
1696,11.08,"+0.5","Chryste Gaines","USA","14.09.70","Saint-Denis","06.07.2001"
1696,11.08,"-0.1","Chryste Gaines","USA","14.09.70","Oslo","13.07.2001"
1696,11.08,"+0.8","Chandra Sturrup","BAH","12.09.71","Edmonton","05.08.2001"
1696,11.08,"-1.0","Ekater&iacute;ni Th&aacute;nou","GRE","01.02.75","Z&uuml;rich","17.08.2001"
1696,11.08,"+0.6","Endurance Ojokolo","NGR","29.09.75","Rieti","02.09.2001"
1696,11.08,"+0.3","Debbie Ferguson-McKenzie","BAH","16.01.76","Monaco","19.07.2002"
1696,11.08,"-0.9","Zhanna Block","UKR","06.07.72","Thessalon&iacute;ki","24.07.2002"
1696,11.08,"+0.3","Debbie Ferguson-McKenzie","BAH","16.01.76","Manchester","27.07.2002"
1696,11.08,"+1.5","Susanthika Jayasinghe","SRI","17.12.75","Manchester","27.07.2002"
1696,11.08,"+0.7","LaTasha Colander","USA","23.08.76","Eugene","24.05.2003"
1696,11.08,"+0.9","Christine Arron","FRA","13.09.73","Villeneuve d'Ascq","15.06.2003"
1696,11.08,"+0.4","Aleen Bailey","JAM","25.11.80","Kingston","20.06.2003"
1696,11.08,"+0.3","Debbie Ferguson-McKenzie","BAH","16.01.76","Oslo","27.06.2003"
1696,11.08,"0.0","Chryste Gaines","USA","14.09.70","Rethimn&oacute;","06.07.2003"
1696,11.08,"-0.1","Muriel Hurtis","FRA","25.03.79","Z&uuml;rich","15.08.2003"
1696,11.08,"-0.1","Zhanna Block","UKR","06.07.72","Saint-Denis","23.08.2003"
1696,11.08,"0.0","Torri Edwards","USA","31.01.77","Saint-Denis","23.08.2003"
1696,11.08,"+0.1","Chandra Sturrup","BAH","12.09.71","Saint-Denis","23.08.2003"
1696,11.08,"-0.1","Christine Arron","FRA","13.09.73","Saint-Denis","23.08.2003"
1696,11.08,"-0.4","Ekater&iacute;ni Th&aacute;nou","GRE","01.02.75","Saint-Denis","24.08.2003"
1696,11.08,"+0.7","Christine Arron","FRA","13.09.73","Sainte Anne","20.05.2004"
1696,11.08,"+0.1","Aleen Bailey","JAM","25.11.80","Bruxelles","03.09.2004"
1696,11.08,"+0.8","Lauryn Williams","USA","11.09.83","Kingston","07.05.2005"
1696,11.08,"+0.4","Me'Lisa Barber","USA","04.10.80","Helsinki","08.08.2005"
1696,11.08,"+0.4","Yuliya Nesterenko","BLR","15.06.79","Z&uuml;rich","19.08.2005"
1696,11.08,"+0.7","Me'Lisa Barber","USA","04.10.80","Yokohama","19.09.2005"
1696,11.08,"+1.4","Kelly-Ann Baptiste","TTO","14.10.86","Fayetteville","14.05.2006"
1696,11.08,"+1.4","Torri Edwards","USA","31.01.77","Eugene","28.05.2006"
1696,11.08,"+0.7","Sherone Simpson","JAM","12.08.84","Kingston","24.06.2006"
1696,11.08,"+1.0","Cydonie Mothersille","CAY","19.03.78","Salamanca","05.07.2006"
1696,11.08,"+0.3","Me'Lisa Barber","USA","04.10.80","Roma","14.07.2006"
1696,11.08,"+1.6","Marshevet Hooker","USA","25.09.84","Kingston","05.05.2007"
1696,11.08,"-0.2","Veronica Campbell-Brown","JAM","16.05.82","Osaka","26.08.2007"
1696,11.08,"-0.1","Carmelita Jeter","USA","24.11.79","Osaka","27.08.2007"
1696,11.08,"-0.2","Christine Arron","FRA","13.09.73","Osaka","27.08.2007"
1696,11.08,"+0.7","Alexis Weatherspoon","USA","27.07.83","Eugene","27.06.2008"
1696,11.08,"-0.1","Sherone Simpson","JAM","12.08.84","Kingston","28.06.2008"
1696,11.08,"+1.0","Mechelle Lewis","USA","20.09.80","Eugene","28.06.2008"
1696,11.08,"+0.2","Damola Osayomi","NGR","26.07.86","Abuja","02.07.2008"
1696,11.08,"+0.2","Damola Osayomi","NGR","26.07.86","Abuja","02.07.2008"
1696,11.08,"-0.7","Carmelita Jeter","USA","24.11.79","Monaco","29.07.2008"
1696,11.08,"+0.1","Muna Lee","USA","30.10.81","Beijing","16.08.2008"
1696,11.08,"+0.6","Chandra Sturrup","BAH","12.09.71","Roma","10.07.2009"
1696,11.08,"+1.3","Allyson Felix","USA","18.11.85","Rethimn&oacute;","20.07.2009"
1696,11.08,"+0.1","Debbie Ferguson-McKenzie","BAH","16.01.76","Berlin","16.08.2009"
1696,11.08,"+0.4","Sherri-Ann Brooks","JAM","11.02.83","Baie Mahault","01.05.2010"
1696,11.08,"-1.5","Carmelita Jeter","USA","24.11.79","Gateshead","10.07.2010"
1696,11.08,"+1.4","Sherone Simpson","JAM","12.08.84","Nottwil","08.08.2010"
1696,11.08,"+1.5","Ivet Lalova-Collio","BUL","18.05.84","Izmir","21.05.2011"
1696,11.08,"+2.0","Blessing Okagbare","NGR","10.09.88","Eugene","04.06.2011"
1696,11.08,"+1.5","Candyce McGrone","USA","24.03.89","Des Moines","10.06.2011"
1696,11.08,"+0.4","Shalonda Solomon","USA","19.12.85","Bruxelles","16.09.2011"
1696,11.08,"+1.2","Oleysa Povh","UKR","18.10.87","Yalta","04.06.2012"
1696,11.08,"0.0","Carrie Russel","JAM","18.10.90","Kingston","04.05.2013"
1696,11.08,"+0.9","Kimberlyn Duncan","USA","02.08.91","Eugene","07.06.2013"
1696,11.08,"+0.7","Kerron Stewart","JAM","16.04.84","London","27.07.2013"
1696,11.08,"+1.1","English Gardner","USA","22.04.92","London","27.07.2013"
1696,11.08,"-0.6","Ana Cl&aacute;udia Lemos Silva","BRA","06.11.88","Moskva","11.08.2013"
1696,11.08,"-0.4","Blessing Okagbare","NGR","10.09.88","Moskva","12.08.2013"
